id,review_scores_rating,review_scores_accuracy,review_scores_cleanliness
1344306,98,10,10
4767720,100,10,10
10437411,100,10,10
330535,95,10,9
1605483,94,10,9
14336685,100,10,9
24685,95,10,9
126046,97,10,10
3052906,90,9,9
2785986,87,9,9
14672091,84,8,8
10971773,100,10,10
7352798,94,10,10
10589867,100,10,10
9954950,94,10,10
12039322,87,9,8
651624,94,10,9
16380237,,,
8275596,97,10,10
13605661,94,10,10
10383517,,,
11924237,99,10,10
6238992,96,10,9
12310120,90,9,9
2558688,96,10,9
8699381,100,10,10
1162640,94,10,10
15630209,99,10,10
1998111,94,10,9
13283960,97,10,10
14990478,98,10,10
8014,95,9,8
5496554,100,10,10
2274353,94,10,10
1489175,99,10,10
6894794,98,10,10
14416135,100,10,10
11490167,90,10,10
10106906,99,10,9
7956817,100,10,10
277339,96,10,10
16595848,100,10,10
16546691,,,
13597505,100,10,10
14611058,95,9,9
15251944,100,9,10
12138414,,,
2160504,97,10,10
1898173,86,9,9
14087807,92,10,10
17795198,,,
2088622,94,10,10
4879936,,,
1504826,100,10,10
7093018,100,10,10
15250767,100,10,10
6238980,95,10,8
13878777,100,10,10
6490965,100,10,9
6671126,96,10,10
568161,97,10,10
9735841,99,10,10
16649876,96,10,10
1117813,95,10,10
233431,98,10,10
15631888,100,10,10
13755049,100,10,10
8473735,,,
10771196,80,8,8
7965780,98,10,10
625655,95,10,10
815183,93,10,10
9867938,94,10,10
15028336,98,10,10
4556764,89,9,10
2047469,93,10,10
5811756,100,10,10
10474512,100,10,10
1510363,99,10,10
8597021,98,10,10
14953903,100,10,10
11464408,94,10,9
13560820,95,10,10
15282659,100,10,9
13604578,,,
15822076,100,10,10
6728250,92,10,10
9955894,100,10,10
9261548,97,10,10
14936250,100,10,10
4679737,91,9,10
8595489,90,9,10
16230722,100,10,10
6301983,,,
15550045,,,
2042095,98,10,9
15164730,100,10,10
5888899,97,10,10
17016070,,,
2436213,99,10,10
7350245,100,10,10
2910103,100,10,10
287907,96,10,9
9594001,,,
12051375,97,10,10
14162759,100,10,10
12562572,100,10,10
4203357,80,10,10
1542757,100,10,10
3221082,94,10,9
16336481,93,9,9
10920486,,,
4890931,94,10,10
13591271,100,10,10
5196116,89,10,10
2444713,100,9,10
6316753,96,10,9
3678498,93,10,8
4165008,93,10,10
10363020,96,10,10
2547844,94,9,9
16726700,100,10,10
13017050,100,10,10
797887,95,10,9
11525500,97,10,10
14196041,90,10,9
17100007,73,8,7
7692167,98,10,10
10772378,,,
15328509,,,
17222332,,,
3832296,96,10,10
16194313,,,
10787567,96,10,9
4841027,99,10,10
3432238,93,9,10
1351626,90,10,10
3578473,84,8,7
8474183,96,10,10
13669721,100,10,10
2046634,95,10,10
2594714,90,10,10
4069838,96,10,10
4510968,85,9,9
6689478,,,
16323231,67,7,5
7247351,96,10,10
10883385,,,
7181467,89,10,9
9259176,95,10,10
14358722,95,10,9
12850283,97,10,10
2721834,96,10,10
7400941,100,10,10
5550248,91,9,9
5821220,89,10,9
16179580,100,10,10
8130665,98,10,10
6324558,,,
15565816,,,
17514911,100,10,10
8341345,,,
10995477,,,
3262216,98,10,10
7701360,100,10,10
706504,99,10,10
14638103,100,10,10
12551557,82,8,7
9164334,100,10,10
7734079,89,9,9
10731289,,,
633629,94,9,10
3293347,,,
3687152,90,10,10
15701942,68,6,9
16663659,,,
11065650,,,
4987822,100,10,10
14933057,,,
15463373,100,10,10
15217571,,,
1684346,98,10,10
7583236,87,10,9
13559934,93,10,10
16545280,40,,
8779243,89,9,9
7337432,80,8,8
12104562,90,10,9
15769324,93,10,9
17511207,,,
14709523,83,8,9
4256305,100,10,10
8685652,84,9,9
12857830,100,10,10
13773392,,,
15888973,80,9,8
17446066,,,
7419046,,,
11531364,87,10,8
14381924,,,
8352835,60,8,6
15972407,100,10,10
10368027,97,10,10
10039703,98,10,10
4909117,89,9,9
15675790,94,10,10
8565105,85,9,9
14758260,84,9,9
16478484,,,
13168898,93,9,9
15675657,97,10,10
10137815,,,
14741705,83,8,8
12169411,93,9,10
15476769,,,
14725307,85,8,9
10023082,86,9,9
17657991,,,
10477007,90,10,9
7762614,96,10,9
5468835,97,10,9
8257534,80,8,6
7744170,,,
6750199,100,10,10
7749616,,,
17979634,,,
17121000,100,10,10
11124429,67,7,8
1474209,97,10,10
15422021,,,
16569613,,,
13418018,,,
9698835,100,10,10
16664265,,,
8035608,,,
1627455,95,9,9
10829725,80,8,8
638875,94,10,10
9617306,80,,8
17825669,,,
13975376,80,10,10
2960229,98,10,10
10157431,92,10,9
7143032,87,9,9
4701489,99,10,10
9157940,100,10,10
8328410,87,9,9
11893938,100,10,10
10517656,,,
9157775,90,10,10
13169268,91,10,10
9436713,100,10,10
5143547,88,9,9
16071674,75,7,9
10566628,,,
12172251,100,10,9
10941493,90,9,9
16071011,60,8,4
7764330,,,
17594686,97,10,10
10149591,96,10,10
13896608,100,10,10
13204769,86,9,9
2866418,,,
15072478,,,
10434779,60,6,4
15218861,100,10,10
17120964,,,
10336332,94,9,10
10156101,90,9,10
8685817,90,10,10
7240598,86,9,9
17107439,,,
16051031,80,8,7
8240011,100,10,10
16497498,100,10,9
16710495,100,10,10
15579683,,,
6453774,95,9,10
8993301,,,
8993293,100,10,9
8993289,100,10,9
17693146,,,
15972802,90,10,9
6764986,89,9,9
15990429,81,9,8
2111361,98,10,10
9173711,80,10,10
15792011,100,10,10
17495801,,,
571115,93,10,9
17041687,40,6,8
10435334,,,
11123431,63,7,6
11090058,67,8,7
16426353,91,9,9
15325682,,,
9156193,100,10,10
79420,95,10,9
8287787,,,
11105741,50,5,6
14709338,84,9,9
14472082,98,10,10
11023714,,,
17283877,,,
17866378,,,
13823979,100,10,10
472065,96,10,10
13284332,,,
12111841,80,9,9
10912527,,,
13343019,100,10,9
17826181,,,
8392607,,,
12405624,97,10,10
12780009,93,10,9
16157577,,,
17211646,100,10,8
16944449,95,10,10
14012294,100,10,10
17387395,50,5,5
17993571,,,
16664786,,,
8558285,,,
12505522,96,10,10
17042239,80,8,8
17864659,,,
8288294,100,10,10
17043285,,,
16310925,95,10,10
13913910,,,
17420087,,,
16548752,67,7,8
8539905,,,
10636038,,,
6459085,,,
18008828,,,
17926899,,,
16549438,,,
8685898,86,9,9
9533017,92,9,10
10355311,100,10,10
17714457,,,
17594994,94,9,9
1624068,97,10,10
8685570,90,10,10
3105383,96,10,10
10342010,,,
15142505,,,
10702945,,,
12111957,91,9,9
9275385,93,9,9
16664561,20,2,10
4902907,86,9,9
1629740,98,10,10
4638678,87,9,9
10522671,93,10,10
16533022,40,10,4
6656023,100,10,10
1510980,95,10,10
4900829,,,
3712146,,,
5904304,94,10,9
8390615,100,10,10
12652074,,,
16158244,,,
16664636,80,6,8
17419803,,,
5934599,,,
13978543,100,10,10
17794730,,,
17826075,,,
17794706,,,
10767861,100,10,10
8524509,98,10,10
14961873,93,10,10
9919519,,,
1281167,97,10,10
3689632,97,10,10
14027924,89,9,8
9586291,88,9,9
14552166,81,9,9
11077219,100,10,10
7785565,,,
1772611,97,10,10
17419327,,,
5403210,,,
12382342,100,10,8
9908325,80,7,10
16543792,53,4,5
7024670,73,8,7
12511225,88,9,9
6762434,87,9,9
3469254,100,10,10
13021103,88,9,9
16461727,80,10,10
11497800,,,
7958349,98,10,10
5173043,95,9,10
7958316,93,10,10
8597259,100,10,10
9645663,,,
11021886,,,
11775546,87,10,10
17624633,,,
14963288,89,9,9
10104291,,,
8089051,100,10,10
17483684,,,
9531405,90,10,9
7146663,80,10,10
13528513,100,10,10
10067187,98,10,10
6958513,,,
224671,100,10,10
17591034,,,
16018565,98,10,10
10792038,,,
17787995,80,10,10
7958278,97,10,9
9119249,97,9,10
7958214,93,10,9
16549601,68,8,7
12185282,92,10,10
5750941,100,10,10
7958168,93,10,10
16664687,,,
2279254,100,10,10
15821780,100,10,10
4795339,70,6,3
7367530,88,9,9
4795263,69,8,7
469810,83,9,8
4728615,86,8,9
16771827,,,
12592006,93,9,9
10857835,100,10,9
224590,87,9,8
9841955,100,10,10
17794830,,,
1551553,99,10,10
7620288,,,
16549244,30,5,5
3779249,91,9,8
2172695,100,10,10
15583984,60,4,4
10832,91,10,9
8685943,86,9,9
15624763,,,
13657857,,,
15042300,,,
8685766,84,9,9
10546027,,,
17191322,100,10,10
11086227,100,10,10
12183939,91,10,10
9316519,100,10,10
12363944,,,
8489712,98,10,10
10823803,,,
5070957,89,9,9
10857065,,,
17794741,,,
1484792,99,10,10
17516202,80,10,10
862203,93,8,10
8540473,90,9,10
4040475,85,9,9
12510982,87,9,9
2943327,95,10,10
2926901,98,10,10
13560107,91,10,9
15214880,80,8,9
2468125,98,10,10
16230094,100,10,10
13973341,100,10,10
8565153,86,9,9
1905976,84,9,7
13018401,,,
862163,91,9,9
2959323,91,10,10
9430983,100,10,10
8554141,91,9,9
16545687,62,6,6
17385851,,,
707236,92,9,9
11461771,83,7,7
5260816,88,9,9
10937873,,,
7950510,,,
11183089,95,9,10
10789800,,,
13264364,93,9,10
17016281,100,10,10
4171151,92,9,10
15721864,,,
10282371,80,8,8
10282326,,,
2658295,100,10,10
8084285,98,10,10
6416081,,,
9216687,,,
1614453,96,10,10
14836328,,,
17556056,,,
10888761,,,
1483853,95,10,10
910338,88,9,8
1827911,91,10,10
7005242,100,10,10
14197816,90,9,10
11731031,,,
12263934,89,10,10
10068465,,,
7638453,93,10,9
16944561,88,9,9
17794453,,,
9351225,90,10,9
14197078,90,9,10
10805572,93,10,9
10503631,93,10,10
4902729,89,9,9
17717979,,,
11079072,100,10,10
5070973,89,9,9
5070945,92,9,9
15998980,,,
16256406,,,
8421068,,,
16286043,,,
14687667,82,8,8
200580,91,10,10
11080673,,,
5070054,88,9,9
13174268,81,9,9
16548237,80,8,8
10771698,,,
10099733,96,9,9
15620606,,,
17826575,,,
10836945,,,
13491152,,,
7920567,,,
15771005,100,10,9
13393846,98,10,10
13618517,100,10,10
14426027,90,9,9
10772372,92,10,10
15268492,,,
3612236,88,9,9
14552390,82,8,8
16972383,95,10,10
1620039,95,10,10
15769128,85,10,8
15326713,80,8,10
14785384,100,10,10
15342398,100,10,10
14487347,84,8,9
8135152,,,
17532038,86,9,9
10836765,,,
7548762,87,9,9
9506602,85,10,8
16543529,40,4,4
1940214,100,10,8
1926261,96,10,10
9870045,100,10,10
15178460,,,
12382918,100,10,10
16972422,80,,8
11640575,,,
8559800,80,8,7
5069984,87,9,9
1520734,89,9,9
8993307,90,10,10
5263213,,,
3712105,95,10,10
11164246,,,
7952959,89,9,9
7903068,,,
2594633,,,
17192720,,,
17093840,,,
9315622,80,10,10
8084290,100,10,10
7263986,94,10,9
10393328,,,
13978938,100,,
3479263,90,9,9
16602823,100,9,10
16944898,95,9,10
8033975,100,10,10
15554000,92,9,10
13194699,94,10,10
3511756,92,10,9
15535691,92,9,8
17703832,,,
8050050,100,10,10
13882748,80,8,9
10851697,,,
16930151,90,10,10
15702583,78,9,8
5298714,80,10,9
10856965,,,
16972331,100,10,10
2728615,96,10,10
10770909,,,
15325569,,,
17045824,100,10,10
13077720,,,
17207000,,,
15456519,,,
15833186,92,9,9
10947162,,,
17045574,,,
16193580,100,10,10
4902565,87,9,9
13640933,95,9,10
12886996,,,
7133178,,,
13916148,,,
5932678,98,10,10
10393552,96,10,10
16977641,93,9,10
17826425,,,
11442093,83,9,8
10835254,,,
10888070,100,10,10
8656123,100,10,10
11048172,,,
10702220,100,10,10
14963373,87,10,9
6853263,80,10,10
16945037,92,10,10
13079111,,,
17450026,100,10,10
16548905,87,8,9
15866095,100,10,10
10770670,,,
15784150,88,10,8
3378124,90,9,9
11084727,100,10,10
12981814,95,10,10
13686323,90,9,9
11048476,,,
8525314,80,9,6
10683306,,,
15325434,,,
16930263,92,9,9
15221965,,,
11604488,,,
2478558,100,10,10
10883422,100,10,10
17518933,,,
16231812,100,10,10
10883329,83,9,7
10948871,,,
16664739,60,6,6
8685716,88,9,9
17699952,100,10,10
15675892,85,9,9
2937902,100,10,10
8033268,96,10,10
13079503,100,10,10
14694071,87,9,9
16913293,,,
9048955,,,
13782508,100,10,10
53934,96,10,10
14471904,89,9,10
12916870,,,
14717119,,,
13207788,100,8,8
13913555,100,10,9
17715373,,,
4558270,93,10,10
2949980,100,10,10
1970308,,,
14797741,100,10,10
17760632,,,
16810355,,,
9519426,100,10,10
7719599,,,
17825792,,,
16549347,,,
16664024,,,
17892443,,,
16548661,53,5,9
8684508,89,9,9
16029428,76,8,8
3230132,,,
15665070,100,10,10
6883183,95,10,10
16549709,90,9,10
17794868,,,
3442463,93,9,10
8800012,100,10,10
16664319,20,2,2
16930431,84,9,10
17927124,,,
2114508,91,9,8
16532410,,,
9716652,100,10,10
17826728,,,
9929615,,,
17793924,,,
17498697,,,
16548374,60,7,6
17113174,,,
4902855,87,9,9
17794777,,,
14551959,89,9,9
13829495,,,
17712492,,,
17925130,,,
16963297,,,
16930348,95,10,9
10814731,,,
16549086,50,2,5
11070328,86,9,9
15402189,93,10,10
14943433,93,8,8
16987679,100,10,9
2933899,98,10,10
9437643,,,
475528,90,10,10
4833664,100,10,10
7897391,96,10,10
7241980,100,10,10
7143666,89,9,9
12779748,91,10,10
16548020,,,
5070924,86,9,9
4795170,69,8,7
17826459,,,
10912409,,,
14029209,100,10,10
8384928,100,9,10
7419076,,,
15126863,100,10,10
147443,93,10,9
10329961,,,
15330348,97,10,10
17624771,,,
17624148,90,10,10
2948159,98,10,10
14903530,100,10,10
15722692,,,
5643083,99,10,9
4318081,100,10,10
15130681,,,
2706776,98,10,10
7478864,93,10,9
13803228,100,10,10
16244433,97,9,10
1857226,92,9,9
11950009,93,10,10
3433930,100,10,10
16872797,99,10,10
15758145,90,10,8
17806044,,,
10024229,,,
10910661,,,
17774624,,,
6109169,100,10,10
17775443,,,
17775006,,,
16332555,,,
13301364,60,4,2
13240550,96,10,10
10269671,,,
7229828,100,10,9
16556504,100,10,10
15026204,97,10,9
14840538,93,10,9
15822583,100,10,9
15314646,90,10,8
7073115,99,10,10
535743,100,10,10
2042534,80,10,10
576473,84,9,8
11020738,,,
17775648,,,
14919860,73,8,7
17016637,100,10,10
14919470,84,9,8
9528964,,,
14807817,93,10,10
13477247,84,9,7
7086626,99,10,10
13112938,99,10,10
647360,99,10,10
14360687,95,10,9
3498457,90,8,9
13467547,,,
949557,,,
14934023,100,9,10
7463304,93,9,9
16243492,,,
16326424,100,10,10
14980913,89,9,9
5756251,,,
7919970,94,10,10
5059214,,,
9477823,96,10,10
15603212,93,10,10
16615480,84,8,9
14934340,92,9,9
17774222,,,
3015450,96,10,10
10272797,,,
10964074,,,
5955398,93,9,10
10905739,,,
1733377,100,10,10
1995254,95,10,10
15774165,100,10,10
12989652,,,
13497456,,,
8352853,98,10,9
10269737,100,10,10
10137814,94,10,10
14577870,100,10,10
9007825,88,10,8
1094310,,,
14761531,97,10,9
441775,,,
2965433,97,10,10
1932656,96,10,10
8273250,96,10,9
10747219,96,9,10
10501461,100,10,10
8682664,90,9,10
10992778,100,10,10
3980446,,,
2203488,96,10,9
8207372,100,10,10
7502193,,,
13941971,93,9,9
1669283,90,9,9
3176619,100,10,10
2242598,99,10,9
2783251,95,10,10
1738133,,,
4387395,,,
10386033,100,10,10
4061796,100,10,10
10673908,100,10,10
10942192,,,
10878584,90,10,8
5241594,,,
10991224,,,
1999959,99,10,10
17189130,93,10,10
59381,95,9,10
7859868,100,10,10
17544648,,,
4896087,93,9,10
9138781,,,
2219978,100,10,10
15634550,100,10,10
6164467,94,10,9
3116974,98,10,10
6360976,93,10,9
16027559,,,
8736665,100,10,10
6584942,,,
13582817,100,9,10
1751109,93,10,10
17271591,100,10,10
10930986,,,
1198860,100,10,10
12685055,,,
9373735,,,
10684058,100,10,10
10126869,,,
2723005,98,10,10
15346876,99,10,10
8195086,100,10,10
8276064,100,10,10
7696468,90,8,10
4517932,97,10,10
9563163,95,9,9
10710831,,,
1076743,98,10,10
6902349,80,7,6
208831,95,10,9
8117490,,,
7564371,98,10,10
14610156,95,9,10
519796,99,10,10
6777741,,,
15084369,90,9,10
884770,93,9,9
10807060,100,10,10
14896095,100,10,10
5020770,60,4,8
15774126,,,
7825894,94,10,10
14969313,100,10,10
8759773,,,
10889614,,,
141545,99,10,10
12921008,100,10,10
7579821,,,
10791052,80,10,10
2056034,95,9,10
13789200,100,10,10
10823468,100,10,10
8737068,,,
4377296,100,9,10
4924665,100,10,10
16426176,,,
8152237,100,9,9
16917500,,,
10593261,,,
15901668,100,10,9
468490,92,9,10
4295025,91,9,9
10999473,96,10,9
13415763,100,10,10
1303919,,,
992596,94,9,9
4950638,93,9,10
238190,96,10,10
10789497,100,10,10
15327869,,,
13066842,100,10,10
10708565,,,
10855859,100,10,10
11389427,100,10,8
15812013,99,10,10
13926923,100,10,9
8107557,,,
16425685,,,
8904937,92,10,9
14667160,98,10,10
17681818,,,
13672624,100,10,10
221342,94,10,10
3130732,89,9,9
7856587,100,10,10
825900,97,10,8
7495711,93,9,9
15818763,100,10,8
4157431,98,10,10
9280852,,,
6202232,100,10,10
17849354,,,
7461872,,,
15223117,,,
102213,97,10,10
15658995,,,
8363922,,,
15834994,100,10,8
13823938,,,
7955727,82,9,8
7937598,88,10,9
10968598,,,
3939813,99,10,10
9837469,90,10,10
8053899,100,9,9
17406770,100,10,10
5085978,,,
10362654,100,10,10
13915992,98,10,10
11066506,,,
8690735,87,9,9
971069,92,9,9
7247681,98,10,9
8328969,100,10,10
14653150,,,
5202841,91,9,9
8472904,100,10,10
10805808,,,
8673754,100,10,10
6216025,,,
12294239,80,8,9
15223102,100,10,10
939996,96,10,10
1316135,96,10,10
13997337,,,
14357188,98,10,10
6955807,,,
4379244,60,5,4
13224465,87,10,10
1036860,98,10,10
9836125,,,
7950884,,,
10998250,98,10,10
315479,100,10,10
9464763,100,10,10
8213608,100,10,10
14109673,,,
3655811,85,10,10
17188981,100,10,10
8439920,100,10,9
16569306,100,9,9
11834467,97,10,10
6869890,,,
14025054,100,10,10
17543317,100,10,10
7715542,89,9,9
8753895,,,
6852800,98,10,10
13848002,100,9,9
9064582,100,10,10
11535184,97,10,10
12809730,100,10,10
8127495,,,
6294353,,,
1133038,,,
3361260,92,9,10
10996172,,,
8390580,,,
1857709,98,10,10
10864428,100,10,10
4491042,90,9,9
13827924,,,
8602519,94,9,8
16512424,91,9,9
2065706,100,10,10
16688334,92,10,10
738547,95,10,9
9215633,100,10,10
4549485,96,10,10
12973475,93,10,9
10273208,100,10,10
8339864,20,4,2
9909627,97,10,10
15680279,97,10,10
17318560,20,6,4
10830493,,,
5004959,94,10,9
7914349,,,
7026287,99,10,10
1133445,98,10,10
1494771,99,10,10
15160739,,,
8646447,,,
9974744,97,10,10
15411459,100,10,10
2061134,96,10,10
10711848,,,
12754647,100,10,10
11481583,98,10,9
59344,97,10,10
16052656,100,10,10
602535,97,10,10
17937634,,,
16692073,100,10,10
13005944,100,10,10
2027883,70,7,7
5376059,95,10,9
9863634,90,10,9
13201652,88,9,9
14381252,86,9,9
9777344,,,
10671811,99,10,10
10676252,100,10,10
2486953,97,10,10
3506164,98,10,10
2686955,99,10,10
1031899,100,10,10
14745298,100,10,10
9797058,93,9,10
14802259,99,10,10
3773723,100,10,10
12156553,88,9,10
3636803,90,10,9
7034114,100,10,10
2178503,98,10,10
10452379,89,10,9
7012313,100,9,10
8964884,93,10,10
283977,95,10,9
9682877,92,10,10
15597482,96,10,10
307837,97,10,9
589676,97,10,10
1589073,96,10,10
6238514,99,10,10
3325741,95,10,10
15220043,100,10,10
3554396,100,10,10
10187948,100,,
10599384,84,9,9
5194720,100,10,10
13531532,100,10,10
8616598,,,
1378703,100,10,9
10058059,100,10,10
506105,93,9,8
16179065,100,10,10
10861791,,,
2424012,93,10,9
9468121,,,
13264260,97,10,10
7272492,100,10,10
1815551,98,10,10
30738,96,10,10
1898486,99,10,10
13694975,,,
231752,99,10,10
12784188,100,10,8
2112336,99,10,10
9435665,95,10,10
555596,94,10,10
8272458,98,10,10
12335676,100,10,10
13654352,100,10,10
1030703,98,10,10
3563261,94,10,10
5749181,91,10,10
5454228,100,10,8
9844630,100,10,10
11122531,98,10,10
46864,96,10,9
1177310,100,10,10
8155037,,,
10865108,,,
10451690,92,9,8
14368865,,,
7369846,93,10,9
6273745,100,10,10
2947746,80,8,7
2110575,97,10,10
11532945,90,9,9
14611926,96,10,9
17683357,,,
4322718,90,10,8
5094146,98,10,10
1209638,90,9,9
8353031,97,10,10
515588,100,10,10
3032974,,,
13153289,100,10,10
4463165,91,9,9
17928318,,,
10453693,,,
413663,99,10,10
10981310,98,10,10
11850141,92,9,9
16241036,94,10,10
5229363,83,10,9
2771128,95,10,10
14540002,91,9,9
15830806,98,10,9
1740537,96,10,10
3230459,90,9,9
12290613,96,10,10
1722394,,,
7982082,100,10,10
2412158,93,10,9
17895036,,,
8128524,,,
6887081,97,10,10
1003591,100,10,10
6885422,99,10,9
1001415,94,10,10
5478400,98,10,10
6425800,95,10,10
1805489,97,10,10
5247898,98,10,10
4279446,95,10,10
6522477,,,
87640,98,10,10
8195090,97,10,10
25094,100,10,10
4227479,96,10,10
16456337,100,10,10
5632275,95,10,10
2404647,86,8,8
2345981,94,10,9
6331695,95,10,10
4730653,94,10,9
8014841,90,10,10
11824639,100,10,10
6090770,100,10,10
733191,96,10,9
12905896,100,10,10
7679393,95,10,10
6424975,95,9,10
10517693,97,10,10
8595304,90,9,9
8484211,,,
5499928,92,10,9
8480722,99,10,10
8269523,100,10,10
8134772,,,
10923676,,,
15150709,97,10,10
666620,95,10,9
7973885,93,8,9
15166399,100,10,10
650082,83,9,9
17107336,,,
17622741,,,
7580383,96,10,10
16018745,100,10,10
15609075,,,
8776928,,,
10317012,100,10,10
207980,95,10,9
4384518,91,9,9
13396467,,,
6335352,92,10,10
6764924,90,10,8
10545518,100,10,10
10889831,99,10,10
6957662,96,10,10
6481957,,,
5478359,96,10,10
108535,100,10,10
4663132,97,10,10
8005452,97,10,10
4663060,94,10,10
4532551,98,10,10
3319023,80,10,10
12522561,96,10,10
7939396,,,
2876562,97,10,10
1992217,98,10,10
13395948,80,8,8
14576746,100,10,10
12026856,94,10,10
11068580,,,
5317789,98,10,9
15636250,91,9,9
3630122,,,
4531215,100,10,10
7807992,97,10,9
3630011,100,10,10
4907924,94,9,9
12116877,89,9,9
16052484,100,10,10
13411775,80,10,6
2172285,94,8,8
13624690,,,
1080933,94,10,9
16507720,,,
4311670,95,10,10
15596368,90,9,9
1516321,96,9,10
2482884,96,10,10
6677173,98,10,10
9067632,99,10,10
6523507,98,10,10
15311500,80,8,8
1106534,95,10,10
10838646,,,
3449451,100,10,10
3105361,96,9,9
10544737,91,10,9
6727254,94,10,9
6940228,,,
10347570,99,10,10
8053292,87,9,9
4121114,93,9,9
15662917,96,10,10
6677011,84,9,9
898833,94,9,10
4163944,,,
10489285,,,
5672388,100,10,10
8085920,100,10,10
1434314,99,10,10
15130794,,,
8310864,97,10,9
6348742,99,10,10
515430,96,10,10
14917006,98,10,10
11083149,,,
15942888,,,
4263821,97,10,10
488297,97,10,10
4250927,100,10,10
15760530,96,10,10
15424547,93,10,10
12471652,100,10,10
727969,95,10,10
301994,95,10,9
301991,95,9,9
4463263,93,9,9
2170688,97,10,10
5345792,98,10,10
4874052,96,10,10
728884,97,10,10
7331464,100,10,10
16703040,100,10,10
1302020,100,10,10
2474393,,,
14294502,100,10,10
15424414,91,9,10
13474702,100,10,10
10410858,100,10,10
6248937,100,9,9
6748645,100,10,10
4949779,96,9,9
6344096,90,9,10
16216095,,,
5193689,,,
9346814,100,10,10
8101619,93,9,9
10985158,,,
8592609,100,10,10
14949545,97,10,10
9608262,95,9,9
17734299,,,
4501272,95,10,9
15424108,98,10,10
9752333,97,10,10
3744863,98,10,10
8482762,100,10,10
431974,94,9,9
644948,97,10,10
15300913,,,
4462326,92,9,9
1803219,95,10,10
6505426,98,10,10
16619256,100,10,10
13588193,,,
9754009,99,10,10
11942127,100,10,10
1332629,100,10,9
6870420,100,10,10
10885556,100,10,10
15424011,89,9,9
6953447,100,8,8
15027416,95,10,10
13061371,100,10,10
15423910,93,10,9
8187584,95,10,10
5364086,86,8,9
39174,95,9,10
728585,98,10,10
2021458,83,9,7
8525901,100,10,10
15423541,84,9,9
3957762,100,10,10
567239,95,10,9
9476010,96,10,10
13637547,100,10,10
6609412,99,10,10
5558933,96,10,10
8486422,96,10,10
9587253,,,
17287731,,,
9882522,93,10,10
14619235,80,6,10
283223,98,10,10
576018,100,10,10
10826403,,,
9214120,100,10,10
1438864,97,10,10
4678599,100,10,10
1906323,100,10,10
1709713,98,10,10
770991,98,10,10
17926643,,,
2164917,97,10,10
2967728,100,10,10
15888970,100,10,10
284117,94,9,9
557548,93,9,8
10949161,100,10,10
15295068,100,10,10
13275460,100,9,10
1598170,97,9,9
14672663,90,9,8
13603043,99,10,10
585225,95,10,9
2474857,,,
16856770,100,10,9
6277389,94,9,9
8964795,94,10,9
10827932,100,10,10
16913314,100,10,10
10963006,100,10,10
8147820,90,10,10
10638176,,,
17175385,,,
8793569,99,10,10
15700787,94,9,9
12905941,,,
14746238,100,10,10
9586933,100,10,9
10900701,96,9,10
16781461,,,
10814297,,,
6864929,,,
4359626,97,10,10
17558370,,,
1267206,95,10,10
6784032,100,10,10
12026845,96,10,10
2132457,95,10,9
7129539,85,9,8
5457815,97,10,10
5736329,100,10,10
7161543,98,10,10
541588,95,10,9
13173340,,,
17735773,97,10,10
8700433,98,10,10
1612702,96,10,10
14483948,94,9,10
13992416,,,
3343809,80,9,9
9471416,95,10,10
9476849,98,10,10
13223204,93,8,10
623906,100,10,10
7226592,97,10,10
7602382,100,9,10
13042866,98,10,10
14697644,95,9,9
2539953,97,10,10
4145563,87,9,10
13084294,94,10,10
10682585,,,
6800168,94,10,10
16941779,96,10,10
5882524,100,10,10
12271773,71,8,8
12252049,100,10,10
7009809,100,10,10
17574138,,,
10205031,,,
8117667,97,10,10
7760019,96,9,10
8068616,91,9,10
17771656,,,
16416447,100,10,10
1392183,98,10,10
12186884,100,10,10
11910630,93,9,9
4963638,95,10,10
11205620,100,10,10
4143378,100,10,10
16301323,,,
13057920,100,10,10
8371435,,,
1472743,98,10,10
16659313,93,10,9
16530282,100,10,8
14808208,99,10,10
17542856,,,
14875167,95,10,9
17433218,,,
4873971,100,10,10
9976194,100,10,10
5852204,91,9,9
6993846,100,10,10
12850153,100,9,10
13999742,100,10,10
13301427,100,10,10
9959067,68,7,6
833149,87,9,8
17682075,,,
7764070,95,10,10
15991265,95,9,10
15422949,83,9,7
6658545,87,9,9
2372569,96,10,10
12582809,100,10,10
8500048,98,10,10
3377369,88,9,9
10805916,,,
124011,100,10,10
15602114,95,10,10
17813890,,,
10881185,,,
4787512,95,10,10
11513111,100,10,10
1249349,,,
15222764,100,10,10
17369051,80,9,9
12797906,96,10,10
1197716,96,10,10
6866584,100,10,10
1019135,93,10,9
14845574,91,10,10
2007569,97,10,10
7228563,93,10,10
1023586,96,10,10
1920033,96,10,10
6327788,96,10,9
14996188,100,10,10
10989099,97,10,10
6464808,90,9,9
11021380,100,10,10
9739552,100,10,10
12725886,99,10,10
8069279,90,10,8
16163100,93,9,10
13657993,,,
16985286,,,
4136297,,,
4663928,100,10,10
1393654,96,10,10
11825641,93,10,9
6072767,98,10,10
878935,96,10,10
6121614,,,
6072316,100,10,10
15432669,93,10,10
16440284,100,8,8
10839800,94,10,10
3721927,99,10,10
9529057,,,
8104288,93,10,9
8629009,,,
8481092,,,
7047892,100,10,10
3808193,92,9,9
9119021,95,10,10
10881222,,,
9511890,87,9,9
232060,98,10,10
6365956,98,10,10
9922088,,,
14181982,100,10,10
