latitude,longitude,host_response_rate,host_identity_verified,price
37.76585748,-122.4243219,100%,t,$90.00 
37.7597155,-122.4209252,100%,t,$500.00 
37.75581652,-122.4242125,100%,f,$200.00 
37.75882064,-122.4249976,100%,f,$210.00 
37.75692306,-122.4140757,100%,t,$79.00 
37.75129969,-122.4112113,92%,t,$119.00 
37.75393355,-122.4172323,100%,t,$325.00 
37.75792636,-122.408679,N/A,t,$69.00 
37.75489855,-122.4124558,100%,t,$124.00 
37.75445786,-122.423989,92%,t,$299.00 
37.75588748,-122.4093678,100%,t,$350.00 
37.76621204,-122.4209073,N/A,t,$500.00 
37.76683394,-122.4199602,100%,f,$70.00 
37.75564583,-122.4241035,100%,t,$490.00 
37.75142345,-122.4164662,N/A,t,$126.00 
37.7530433,-122.4169494,100%,t,$110.00 
37.7571262,-122.4108266,100%,t,$295.00 
37.75010638,-122.4168012,100%,t,$145.00 
37.75094653,-122.4037794,N/A,t,$140.00 
37.75319372,-122.4160625,100%,t,$153.00 
37.76148735,-122.4087381,100%,t,$103.00 
37.75907107,-122.4202138,100%,t,$200.00 
37.75061167,-122.409267,93%,t,$90.00 
37.75747196,-122.4146763,100%,t,$575.00 
37.76815413,-122.4213228,90%,t,$450.00 
37.76771219,-122.4183692,100%,f,$66.00 
37.76004109,-122.4180927,100%,t,$125.00 
37.76027055,-122.4089231,N/A,t,$505.00 
37.7515348,-122.4178214,100%,f,$208.00 
37.77072276,-122.4236758,N/A,t,$450.00 
37.75327024,-122.4063559,100%,t,$195.00 
37.76952587,-122.4217808,100%,t,$197.00 
37.75088201,-122.4069108,100%,t,$140.00 
37.75821116,-122.4196859,100%,t,$89.00 
37.76878984,-122.417432,100%,t,$125.00 
37.75034972,-122.4245763,100%,t,$210.00 
37.7530514,-122.4234263,N/A,f,"$1,500.00 "
37.765684,-122.4064963,100%,f,$225.00 
37.76467038,-122.4228019,94%,t,$125.00 
37.75697616,-122.4112585,100%,t,$180.00 
37.75008706,-122.420044,N/A,f,$82.00 
37.74840665,-122.4135362,N/A,f,$600.00 
37.75785801,-122.4177764,100%,t,$350.00 
37.75271814,-122.4048036,N/A,t,$450.00 
37.76031861,-122.4095628,N/A,f,$300.00 
37.7631565,-122.4082978,100%,t,$100.00 
37.76202152,-122.4233468,100%,t,$115.00 
37.76080606,-122.4226972,N/A,t,$449.00 
37.76010979,-122.4236328,100%,t,$108.00 
37.7642616,-122.408556,100%,t,$205.00 
37.7512918,-122.4208732,N/A,t,$75.00 
37.74995289,-122.4040847,N/A,t,$95.00 
37.7629504,-122.4066042,N/A,t,$350.00 
37.75321514,-122.4219727,100%,t,$75.00 
37.76223192,-122.421022,100%,t,$69.00 
37.75345967,-122.4107124,100%,t,$190.00 
37.75378961,-122.4247182,80%,t,$275.00 
37.7575786,-122.4184603,100%,t,$190.00 
37.75923215,-122.423039,N/A,t,$230.00 
37.7664538,-122.4233685,94%,t,$109.00 
37.76462392,-122.4067516,100%,t,$225.00 
37.75719643,-122.4236225,100%,t,$129.00 
37.75770488,-122.4084114,90%,t,$170.00 
37.76108211,-122.4199874,100%,t,$200.00 
37.75754868,-122.4168523,100%,f,$350.00 
37.7545432,-122.4036303,100%,f,$139.00 
37.75034196,-122.4175454,N/A,f,$60.00 
37.76450721,-122.422749,90%,t,$199.00 
37.75441402,-122.4049975,N/A,f,$80.00 
37.7605058,-122.423486,90%,t,$250.00 
37.75030932,-122.4190227,N/A,t,$125.00 
37.74821961,-122.4182616,100%,t,$160.00 
37.76574542,-122.4248929,100%,t,$190.00 
37.75696855,-122.4162597,N/A,f,$145.00 
37.7704036,-122.4231933,100%,t,$149.00 
37.75847047,-122.4073473,N/A,t,$100.00 
37.75972296,-122.4235,100%,t,$235.00 
37.75043577,-122.4101017,N/A,f,$175.00 
37.76804888,-122.42569,N/A,t,$300.00 
37.76170253,-122.4182772,N/A,t,$65.00 
37.75541199,-122.4231231,N/A,t,$200.00 
37.7540608,-122.4084906,N/A,t,$71.00 
37.75878163,-122.4076679,100%,t,$175.00 
37.75844059,-122.4067482,100%,t,$250.00 
37.75113789,-122.4078503,100%,t,$30.00 
37.76078107,-122.4207446,100%,t,$99.00 
37.75300157,-122.4039427,100%,t,$150.00 
37.76360058,-122.4059377,100%,t,$110.00 
37.75807214,-122.4215604,100%,t,$150.00 
37.75819708,-122.41983,90%,t,$115.00 
37.76264964,-122.4082536,100%,t,$154.00 
37.76011809,-122.4201975,N/A,f,$380.00 
37.75932101,-122.4226167,100%,t,$425.00 
37.75820665,-122.4234604,N/A,f,$150.00 
37.75511605,-122.4080258,N/A,t,$70.00 
37.75152098,-122.4085441,100%,t,$100.00 
37.76678759,-122.419233,N/A,t,$250.00 
37.75995083,-122.4217303,100%,f,$275.00 
37.74956754,-122.4076155,100%,t,$80.00 
37.75031713,-122.4166774,100%,t,$99.00 
37.75686688,-122.4036548,30%,t,$325.00 
37.76592346,-122.4062842,100%,t,$275.00 
37.75828897,-122.4196305,100%,t,$99.00 
37.75649046,-122.421104,100%,t,$53.00 
37.76837489,-122.4254493,100%,t,$80.00 
37.74971414,-122.4162278,100%,t,$115.00 
37.75850422,-122.4095981,0%,t,$100.00 
37.75536768,-122.4074915,100%,f,$204.00 
37.75282225,-122.4106713,100%,t,$150.00 
37.76707598,-122.420244,N/A,t,$180.00 
37.76880279,-122.4251752,N/A,t,$140.00 
37.74998949,-122.4169555,N/A,f,$49.00 
37.75112314,-122.4060763,100%,t,$165.00 
37.76308226,-122.4215514,99%,t,$100.00 
37.76795945,-122.4249723,100%,t,$120.00 
37.74877773,-122.4247902,100%,t,$100.00 
37.74957628,-122.421322,100%,t,$200.00 
37.76041155,-122.4076723,N/A,t,$60.00 
37.75078037,-122.4151974,100%,t,$250.00 
37.76670197,-122.4181975,N/A,t,$53.00 
37.75765729,-122.4113159,100%,t,$185.00 
37.75936957,-122.4207222,N/A,t,$100.00 
37.75250775,-122.4123045,N/A,t,$150.00 
37.76623988,-122.417781,N/A,t,$80.00 
37.76176009,-122.4249238,100%,t,$545.00 
37.76766435,-122.4245913,N/A,t,$220.00 
37.75450608,-122.4106733,100%,f,$228.00 
37.75976362,-122.4233693,N/A,t,$165.00 
37.75376649,-122.4103566,100%,t,$400.00 
37.76874443,-122.4251457,100%,t,$69.00 
37.75964359,-122.419361,100%,t,$250.00 
37.7664458,-122.4232337,100%,t,$120.00 
37.75783241,-122.4136781,100%,t,$300.00 
37.75241527,-122.4158797,100%,t,$59.00 
37.76246867,-122.423918,N/A,t,$120.00 
37.75598983,-122.4129735,100%,t,$150.00 
37.75246783,-122.4117295,100%,t,$135.00 
37.75325312,-122.4053275,100%,t,$75.00 
37.75750296,-122.4205346,97%,t,$90.00 
37.77069713,-122.4237558,100%,t,$175.00 
37.75041771,-122.415119,100%,t,$150.00 
37.75338256,-122.4063336,100%,f,$400.00 
37.7554379,-122.4236369,N/A,f,$125.00 
37.75163627,-122.4139336,100%,t,$150.00 
37.75725352,-122.4121011,N/A,f,$259.00 
37.76662641,-122.4201955,100%,t,$395.00 
37.75000064,-122.4231292,N/A,t,$130.00 
37.75408511,-122.4092335,100%,t,$70.00 
37.75363799,-122.4215408,100%,t,$140.00 
37.75014095,-122.4092483,N/A,f,$97.00 
37.7597465,-122.4179396,N/A,t,$64.00 
37.76178441,-122.422163,99%,t,$100.00 
37.75566325,-122.4186043,100%,t,$100.00 
37.75353368,-122.4249337,80%,t,$150.00 
37.75076257,-122.4179731,100%,t,$185.00 
37.75579004,-122.4161577,N/A,t,$90.00 
37.75116157,-122.4140124,100%,t,$130.00 
37.76264405,-122.4208167,N/A,t,"$3,200.00 "
37.75952887,-122.4221026,100%,t,$95.00 
37.75338894,-122.4147882,100%,t,$80.00 
37.76577055,-122.4249101,N/A,t,$99.00 
37.75582287,-122.4129198,100%,t,$175.00 
37.76888271,-122.4223197,100%,t,$200.00 
37.75017507,-122.4046818,90%,t,$80.00 
37.75795869,-122.4097929,N/A,t,$90.00 
37.7585659,-122.4188985,100%,t,$102.00 
37.76353981,-122.4252409,100%,t,$95.00 
37.75182662,-122.4096753,N/A,t,$550.00 
37.75601851,-122.4106661,N/A,t,$200.00 
37.74960107,-122.4206086,N/A,t,$250.00 
37.7682904,-122.424787,100%,t,$168.00 
37.75892196,-122.422983,100%,f,$139.00 
37.76118368,-122.407163,N/A,t,$120.00 
37.75481544,-122.410537,N/A,t,$80.00 
37.75688086,-122.4235543,100%,f,$300.00 
37.75280897,-122.4096719,100%,t,$85.00 
37.76808631,-122.4243903,100%,t,$195.00 
37.76050929,-122.4225838,N/A,t,$167.00 
37.75131194,-122.4079456,100%,t,$70.00 
37.76158962,-122.4196408,N/A,f,$220.00 
37.75791863,-122.4113424,100%,t,$160.00 
37.75292236,-122.4231987,100%,t,$539.00 
37.75290497,-122.4155266,100%,t,$450.00 
37.77087834,-122.4234169,100%,t,$254.00 
37.75458204,-122.4079321,N/A,t,$120.00 
37.74953129,-122.4182832,100%,f,$133.00 
37.75846624,-122.4125109,96%,f,$180.00 
37.76036125,-122.423686,80%,f,$385.00 
37.75829873,-122.4125742,N/A,f,$249.00 
37.75390197,-122.4134623,100%,f,$165.00 
37.73826776,-122.4623841,N/A,t,$600.00 
37.74857475,-122.4694161,N/A,t,$100.00 
37.73022812,-122.4581135,100%,t,$200.00 
37.72839788,-122.4589381,100%,f,$115.00 
37.7337658,-122.4642904,100%,t,$59.00 
37.72548701,-122.4582692,N/A,t,$200.00 
37.72866798,-122.4649568,80%,t,$140.00 
37.73746929,-122.454915,100%,f,$90.00 
37.7428765,-122.4614686,100%,t,$99.00 
37.74301451,-122.4592087,100%,t,$179.00 
37.74202339,-122.4655417,N/A,f,$150.00 
37.73410176,-122.4487631,N/A,t,$299.00 
37.73681515,-122.461664,N/A,f,$728.00 
37.73556383,-122.4481605,N/A,f,$150.00 
37.73007031,-122.4640665,100%,t,$168.00 
37.73536955,-122.4437799,100%,t,$265.00 
37.73931556,-122.4621113,100%,t,$225.00 
37.748439,-122.4600815,100%,f,$110.00 
37.74299453,-122.4666352,100%,t,$69.00 
37.72876534,-122.4614265,100%,t,$95.00 
37.73885428,-122.4459305,N/A,f,$325.00 
37.73615492,-122.4514317,N/A,t,$275.00 
37.73021685,-122.4556526,N/A,t,$299.00 
37.72922569,-122.4606333,100%,f,$88.00 
37.74035267,-122.4531883,100%,t,$114.00 
37.74027972,-122.4688499,100%,t,$79.00 
37.74455276,-122.4541777,100%,f,$78.00 
37.72992483,-122.4630033,100%,t,$188.00 
37.73941168,-122.4607795,N/A,f,$175.00 
37.74370137,-122.4531269,N/A,f,$495.00 
37.72909603,-122.4552824,100%,t,$345.00 
37.73400879,-122.4647491,100%,t,$40.00 
37.72728102,-122.4580483,100%,f,$68.00 
37.72506961,-122.4588245,92%,t,$65.00 
37.73547603,-122.4470993,100%,t,$395.00 
37.72785497,-122.4579085,100%,f,$55.00 
37.74386693,-122.4537465,90%,t,$300.00 
37.73460566,-122.4686154,100%,t,$130.00 
37.73329467,-122.4583484,100%,t,$185.00 
37.74260179,-122.4593601,100%,t,$280.00 
37.72894193,-122.4613068,N/A,f,$70.00 
37.74117008,-122.4635006,100%,t,$109.00 
37.74602497,-122.455397,100%,t,$145.00 
37.74224402,-122.4583845,80%,f,$160.00 
37.7353193,-122.4642946,100%,t,$53.00 
37.73773413,-122.4495553,N/A,t,$250.00 
37.7298165,-122.4631985,50%,t,$75.00 
37.73792017,-122.4470391,100%,t,$375.00 
37.73428678,-122.4638561,100%,t,$55.00 
37.73075347,-122.4560166,N/A,t,$123.00 
37.73770774,-122.4562877,N/A,t,$200.00 
37.72660603,-122.4630536,100%,t,$70.00 
37.74052239,-122.4593778,100%,f,$110.00 
37.72895387,-122.4655842,N/A,f,"$1,150.00 "
37.72398069,-122.4563677,95%,f,$83.00 
37.73904891,-122.4619453,100%,t,$220.00 
37.73310153,-122.4606363,100%,t,$107.00 
37.73446387,-122.4645464,100%,t,$39.00 
37.73936476,-122.4594469,100%,f,$135.00 
37.72968443,-122.4613958,N/A,f,$129.00 
37.74324823,-122.4690588,100%,t,$125.00 
37.74070023,-122.4517997,100%,t,$147.00 
37.72913708,-122.4630082,100%,t,$125.00 
37.73327365,-122.4643456,100%,t,$125.00 
37.73953214,-122.4667465,N/A,f,$100.00 
37.73706305,-122.4445356,100%,f,$110.00 
37.74457863,-122.4628432,100%,t,$139.00 
37.72642728,-122.4617544,100%,t,$100.00 
37.73335428,-122.4613301,N/A,t,$700.00 
37.73100428,-122.4676033,100%,f,$120.00 
37.73132634,-122.4674044,100%,f,$120.00 
37.73462649,-122.4586599,100%,t,$200.00 
37.72963022,-122.4671191,100%,f,$220.00 
37.72767162,-122.4585765,100%,f,$55.00 
37.73368284,-122.4650361,N/A,f,$450.00 
37.7292937,-122.4679002,N/A,f,$150.00 
37.72925084,-122.4589566,100%,t,$195.00 
37.74082457,-122.4588399,100%,t,$115.00 
37.72681744,-122.4596222,100%,f,$115.00 
37.72704772,-122.4594622,N/A,t,"$1,595.00 "
37.72858746,-122.4545182,94%,t,$110.00 
37.7303318,-122.4567453,N/A,t,$110.00 
37.73723004,-122.4508907,100%,t,$270.00 
37.73643806,-122.4566581,100%,t,$450.00 
37.72917777,-122.4566352,100%,f,$55.00 
37.73551912,-122.4519304,100%,f,$92.00 
37.73681189,-122.4492576,100%,t,$175.00 
37.7311806,-122.4654356,N/A,f,$125.00 
37.73823328,-122.4548793,N/A,f,$350.00 
37.7293008,-122.4592599,100%,f,$86.00 
37.73854113,-122.4660825,100%,t,$120.00 
37.72944484,-122.4647545,100%,t,$274.00 
37.73071795,-122.4644889,100%,t,$90.00 
37.73872667,-122.4669874,86%,t,$165.00 
37.73350752,-122.4605661,100%,t,$99.00 
37.72886797,-122.4621268,100%,t,$346.00 
37.73230384,-122.4601794,100%,t,$124.00 
37.73498247,-122.4498506,100%,t,$250.00 
37.73571244,-122.4615844,N/A,f,$285.00 
37.72944589,-122.453476,94%,t,$700.00 
37.74559336,-122.4525674,100%,t,$100.00 
37.73497944,-122.4462911,100%,t,$109.00 
37.73738645,-122.4461566,N/A,t,$150.00 
37.74586972,-122.4582799,95%,t,$200.00 
37.72941917,-122.4635401,100%,t,$90.00 
37.74332631,-122.4507433,100%,t,$145.00 
37.74513164,-122.4598427,N/A,t,$55.00 
37.74854756,-122.4624257,N/A,f,$400.00 
37.74594124,-122.4597352,95%,t,$149.00 
37.73904775,-122.4596022,100%,f,$800.00 
37.7349024,-122.4497589,90%,f,$170.00 
37.74024831,-122.4655377,94%,f,$115.00 
37.7298757,-122.4633599,100%,t,$50.00 
37.74385691,-122.4680689,67%,t,$300.00 
37.7288278,-122.4594669,N/A,t,$100.00 
37.74168111,-122.4643595,N/A,t,$345.00 
37.74159258,-122.465782,100%,t,$69.00 
37.74561979,-122.4528618,100%,f,$100.00 
37.73671256,-122.4470435,N/A,f,$99.00 
37.73650109,-122.4541305,90%,f,$97.00 
37.73933638,-122.4605625,100%,f,$350.00 
37.73428005,-122.4495093,100%,f,$120.00 
37.73130338,-122.4615201,100%,t,$139.00 
37.77855987,-122.4616524,90%,t,$36.00 
37.7820787,-122.4634335,N/A,t,$95.00 
37.77422123,-122.4642125,N/A,t,$99.00 
37.77558346,-122.4551883,100%,t,$289.00 
37.78385615,-122.4627486,100%,f,$59.00 
37.77917884,-122.4774427,98%,t,$98.00 
37.77476081,-122.4658813,N/A,f,$495.00 
37.78756197,-122.4652677,N/A,f,"$1,200.00 "
37.77579194,-122.455045,100%,t,$100.00 
37.78506058,-122.4639292,100%,f,$115.00 
37.77550971,-122.4638212,N/A,t,$174.00 
37.77994325,-122.4755262,100%,f,$235.00 
37.77891025,-122.4729436,60%,t,$229.00 
37.77527443,-122.4547466,100%,t,$128.00 
37.77870019,-122.4548178,100%,t,$100.00 
37.77868508,-122.4569192,73%,t,$130.00 
37.78088657,-122.4509742,N/A,f,$329.00 
37.78354153,-122.4677134,100%,t,$65.00 
37.77617493,-122.4569504,N/A,t,$400.00 
37.77598207,-122.4566063,100%,t,$125.00 
37.77590168,-122.4564369,N/A,t,$224.00 
37.78000349,-122.454659,100%,t,$400.00 
37.77381875,-122.4656014,100%,t,$260.00 
37.7790398,-122.4711266,N/A,f,$135.00 
37.77759196,-122.4562898,73%,t,$177.00 
37.77714109,-122.4667579,N/A,t,$125.00 
37.77785978,-122.4656774,100%,t,$250.00 
37.77931768,-122.4607312,N/A,t,$160.00 
37.78523647,-122.476276,100%,t,$190.00 
37.77876943,-122.4740691,100%,t,$69.00 
37.77995534,-122.4644447,N/A,t,$125.00 
37.77857563,-122.4492029,100%,t,$499.00 
37.77564235,-122.4555352,100%,f,$10.00 
37.77575121,-122.4651266,100%,t,$77.00 
37.77618912,-122.4569487,N/A,t,$65.00 
37.77729327,-122.4631328,N/A,t,$600.00 
37.77556129,-122.4549796,50%,t,$169.00 
37.78039432,-122.4664885,0%,t,$300.00 
37.77904175,-122.4534166,90%,t,$115.00 
37.77554386,-122.4496102,N/A,t,$75.00 
37.77823983,-122.46337,90%,t,$59.00 
37.77782784,-122.4642699,N/A,f,$700.00 
37.77802264,-122.4693614,100%,f,$699.00 
37.77683847,-122.4575291,N/A,t,$77.00 
37.783767,-122.4752233,100%,t,$135.00 
37.78031012,-122.4509991,100%,f,$55.00 
37.78578423,-122.4619319,100%,t,$450.00 
37.77818014,-122.4542027,100%,t,$178.00 
37.78069664,-122.4596119,N/A,t,$140.00 
37.78539782,-122.4643138,100%,t,$220.00 
37.77489146,-122.4681691,100%,t,$100.00 
37.78533017,-122.4662897,N/A,f,$130.00 
37.77868902,-122.4695625,N/A,t,$130.00 
37.77692216,-122.4565504,N/A,t,$55.00 
37.7774215,-122.4588366,100%,f,$90.00 
37.77627399,-122.4588815,100%,t,$250.00 
37.78549253,-122.4691523,N/A,f,$800.00 
37.77963622,-122.4770003,N/A,t,$400.00 
37.77982369,-122.4546992,100%,t,$120.00 
37.77902559,-122.4658542,100%,t,$225.00 
37.783334,-122.4642058,100%,t,$123.00 
37.77948947,-122.4487218,N/A,t,$300.00 
37.77730522,-122.4639911,N/A,t,"$1,000.00 "
37.78275609,-122.4774254,100%,t,$159.00 
37.78166027,-122.4492465,33%,f,$67.00 
37.78448988,-122.461881,100%,t,$195.00 
37.77369629,-122.4644716,67%,f,$195.00 
37.7857009,-122.4611514,100%,f,$59.00 
37.77576363,-122.4734508,100%,t,$180.00 
37.78485058,-122.4627412,100%,f,$249.00 
37.78263525,-122.4591281,20%,t,$197.00 
37.7853368,-122.4629246,100%,f,$59.00 
37.77829913,-122.4518245,100%,f,$148.00 
37.78550975,-122.4747464,100%,t,$239.00 
37.77851604,-122.4581825,N/A,t,$80.00 
37.77500142,-122.4667468,N/A,f,$200.00 
37.78068502,-122.4726045,N/A,t,$305.00 
37.77887952,-122.4752571,N/A,f,"$1,000.00 "
37.77574952,-122.4777426,100%,t,$199.00 
37.77677409,-122.4511032,N/A,f,$300.00 
37.77871575,-122.4740431,78%,t,$68.00 
37.77675197,-122.4689021,80%,t,$140.00 
37.77564412,-122.4586191,75%,t,$250.00 
37.78508571,-122.4707728,75%,t,$190.00 
37.77624963,-122.4646427,N/A,f,$725.00 
37.77549037,-122.4560272,0%,t,$90.00 
37.78058746,-122.4482733,100%,t,$400.00 
37.77678454,-122.461263,100%,t,$129.00 
37.77671517,-122.4722185,N/A,f,$450.00 
37.77844106,-122.4580964,100%,t,$120.00 
37.77911845,-122.4528879,N/A,f,$51.00 
37.77384138,-122.4711021,100%,t,$360.00 
37.78134124,-122.4554522,100%,t,$425.00 
37.77571085,-122.4629607,100%,t,$135.00 
37.77587799,-122.4598216,N/A,f,$650.00 
37.77808132,-122.475973,N/A,f,$685.00 
37.77969634,-122.4671814,100%,f,$48.00 
37.78554866,-122.4630002,100%,f,$39.00 
37.77818258,-122.476454,87%,t,$125.00 
37.77930442,-122.4637611,100%,f,$116.00 
37.78033863,-122.4547361,100%,t,$150.00 
37.77485657,-122.4623461,90%,f,$89.00 
37.78060139,-122.4759695,N/A,f,$450.00 
37.78251493,-122.4602738,N/A,t,$300.00 
37.78042517,-122.4500618,N/A,t,$115.00 
37.77527893,-122.4623292,100%,t,$200.00 
37.78608951,-122.4693559,96%,t,$275.00 
37.78059169,-122.4519923,100%,t,$200.00 
37.78446276,-122.4646745,80%,t,$100.00 
37.78095281,-122.4667078,100%,t,$249.00 
37.7796438,-122.4685739,N/A,t,$150.00 
37.77535718,-122.4692646,N/A,t,$800.00 
37.78432131,-122.46922,N/A,t,$300.00 
37.77416775,-122.4627062,N/A,t,$77.00 
37.77856919,-122.4500413,N/A,f,$70.00 
37.78321802,-122.4741436,100%,f,$165.00 
37.77913947,-122.4549553,73%,t,$150.00 
37.77810004,-122.4697508,100%,t,$200.00 
37.7764246,-122.4700614,100%,t,$135.00 
37.77791256,-122.4686406,100%,t,$350.00 
37.78667976,-122.4749477,N/A,f,$285.00 
37.78030934,-122.4507916,100%,f,$125.00 
37.78502161,-122.4653023,100%,t,$295.00 
37.77585947,-122.4555613,N/A,t,$200.00 
37.7777961,-122.4593366,100%,t,$125.00 
37.78543402,-122.4702842,75%,t,$59.00 
37.77505787,-122.4637732,100%,t,$375.00 
37.77875977,-122.4620505,100%,f,$155.00 
37.77657567,-122.4587883,100%,f,$150.00 
37.78657537,-122.4682523,N/A,t,$250.00 
37.77430075,-122.4770823,N/A,f,$180.00 
37.77573625,-122.4476972,100%,t,$72.00 
37.78056028,-122.4636361,80%,t,$100.00 
37.77966284,-122.4666247,86%,t,$140.00 
37.77600568,-122.4642277,100%,t,$200.00 
37.78266942,-122.4697425,100%,t,$143.00 
37.77578294,-122.4667443,N/A,f,$250.00 
37.77695877,-122.4551351,80%,f,$150.00 
37.7752946,-122.4730306,100%,f,$320.00 
37.7811383,-122.4478271,100%,t,$575.00 
37.77372777,-122.4631288,100%,t,$125.00 
37.78173241,-122.4653268,90%,t,$189.00 
37.77430522,-122.4660018,100%,t,$119.00 
37.78224982,-122.4658449,100%,t,$99.00 
37.78412634,-122.4628186,N/A,t,$80.00 
37.77589072,-122.4560006,100%,f,$650.00 
37.78020033,-122.4696386,50%,t,$70.00 
37.77673773,-122.4665722,33%,f,$325.00 
37.78504063,-122.4605237,100%,t,$150.00 
37.78341088,-122.4678925,N/A,f,$500.00 
37.78295025,-122.4738464,100%,t,$225.00 
37.78107267,-122.4765239,N/A,t,$200.00 
37.78285327,-122.4598149,50%,t,$125.00 
37.78336926,-122.4596079,100%,f,$85.00 
37.77693564,-122.4477306,75%,f,$75.00 
37.78398029,-122.4622076,100%,f,$139.00 
37.77461041,-122.4568064,100%,t,$380.00 
37.77666876,-122.4771637,100%,f,$85.00 
37.77938394,-122.4733823,78%,t,$70.00 
37.77421533,-122.4677324,100%,t,$135.00 
37.77980905,-122.4684132,100%,t,$65.00 
37.77729892,-122.4742679,100%,t,$110.00 
37.77649421,-122.4478149,N/A,f,$164.00 
37.77653288,-122.473874,100%,t,$295.00 
37.78100823,-122.4650337,N/A,f,$150.00 
37.78260183,-122.4596475,100%,t,$250.00 
37.77797943,-122.4781239,100%,f,$115.00 
37.78040685,-122.4737504,92%,f,$70.00 
37.77381682,-122.4696637,N/A,f,$150.00 
37.77637611,-122.4705341,100%,t,$70.00 
37.77878932,-122.4731609,0%,t,$225.00 
37.77926391,-122.4490673,N/A,t,$300.00 
37.77821633,-122.4581341,N/A,f,$450.00 
37.77463188,-122.4701776,100%,t,$450.00 
37.77692667,-122.458236,100%,t,$100.00 
37.78042343,-122.4746471,100%,f,$150.00 
37.7739255,-122.4768733,100%,t,$499.00 
37.77956796,-122.4546673,100%,t,$125.00 
37.77885083,-122.457694,100%,t,$110.00 
37.77914248,-122.4712646,N/A,t,$98.00 
37.77941939,-122.4775355,60%,t,$79.00 
37.77512205,-122.4626414,N/A,t,$120.00 
37.77715709,-122.4627143,100%,t,$265.00 
37.77449021,-122.4652222,100%,t,$69.00 
37.77980935,-122.4549396,100%,t,$950.00 
37.77852353,-122.4569172,N/A,t,$70.00 
37.77959731,-122.4700363,N/A,t,$275.00 
37.77619754,-122.4478662,90%,t,$164.00 
37.7746385,-122.4756448,N/A,t,$79.00 
37.77797261,-122.4556897,73%,t,$160.00 
37.7835686,-122.4760375,94%,t,$58.00 
37.78399959,-122.4613195,N/A,f,$800.00 
37.78508625,-122.4692936,N/A,f,$350.00 
37.77430899,-122.4662021,50%,t,$120.00 
37.77745038,-122.4532055,100%,t,$105.00 
37.7840721,-122.4636854,100%,t,$130.00 
37.77568224,-122.4599688,100%,t,$199.00 
37.77488274,-122.46361,N/A,t,$250.00 
37.78053887,-122.4770056,N/A,t,$900.00 
37.77955082,-122.468639,94%,f,$85.00 
37.77679666,-122.4586275,N/A,f,$355.00 
37.77580726,-122.4576859,N/A,t,$198.00 
37.77519678,-122.4559799,90%,t,$52.00 
37.78201826,-122.463402,N/A,f,$139.00 
37.77461249,-122.456002,90%,t,$52.00 
37.77783303,-122.4672917,N/A,t,$350.00 
37.78365413,-122.4670283,N/A,t,$60.00 
